sentimento,comentarios
neutral,"['muit', 'bom', 'mais', 'o', 'cab', 'e', 'de', 'plástic', 'pod', 'ser', 'de', 'aço', 'o', 'produt', 'e', 'muit', 'lev']"
neutral,"['é', 'precis', 'entrar', 'em', 'contat', 'com', 'o', 'client', 'par', 'inform', 'qualqu', 'mudanc', 'no', 'envi', 'do', 'ped']"
positive,"['tud', 'com', 'encomend']"
neutral,"['estou', 'aguard', 'a', 'entreg', 'de', 'um', 'produt', 'que', 'até', 'hj', 'nã', 'receb', 'send', 'que', 'ja', 'pass', 'do', 'praz', 'e', 'ja', 'esta', 'pag', 'aguard', 'respost']"
neutral,"['bons', 'produt']"
positive,"['entreg', 'ráp', 'ador']"
positive,"['produt', 'cheg', 'antes', 'inclusiv', 'do', 'praz', 'estipul', 'funcion', 'perfeit', 'bem', 'recom']"
positive,"['infeliz', 'nest', 'compr', 'nã', 'vei', 'o', 'produt', 'corret']"
positive,"['empres', 'de', 'alta', 'qualidad']"
neutral,"['entreg', 'bem', 'antes', 'do', 'praz']"
neutral,"['ache', 'que', 'era', 'inox', 'mas', 'é', 'crom', 'e', 'nã', 'é', 'dos', 'melhor', 'mas', 'pel', 'prec', 'serv']"
positive,['execent']
positive,"['produt', 'sem', 'embalag']"
neutral,"['nã', 'poss', 'avali', 'se', 'nã', 'entreg', 'aind']"
negative,"['estou', 'esper', 'a', 'respost', 'do', 'parceir', 'da', 'loj', 'lannist', 'e', 'um', 'respost', 'porqu', 'ate', 'agor', 'so', 'estou', 'me', 'aborec', 'esper', 'que', 'no', 'final', 'de', 'tud', 'dei', 'cert', 'muit', 'obrig']"
positive,"['bíbl', 'bem', 'embal', 'sem', 'qualqu', 'avar', 'produt', 'cert', 'com', 'descrit', 'recom']"
positive,"['mut', 'bom', 'tud']"
negative,"['já', 'fiz', 'outr', 'compr', 'e', 'foi', 'tud', 'cert', 'porém', 'esta', 'nad']"
positive,"['produt', 'de', 'acord', 'com', 'o', 'promet']"
negative,"['estou', 'muit', 'insatisfeit', 'com', 'a', 'compr', 'porqu', 'ate', 'agor', 'nã', 'receb', 'e', 'nem', 'not', 'fiscal', 'foi', 'envi', 'par', 'mim', 'já', 'tem', 'quas', 'um', 'mês', 'que', 'foi', 'feit', 'a', 'compr', 'nã', 'recom']"
positive,"['entreg', 'no', 'praz', 'muit', 'bom']"
neutral,"['o', 'produt', 'cheg', 'antes', 'da', 'dat', 'previst', 'e', 'é', 'exat', 'o', 'que', 'eu', 'tinh', 'imagin', 'ador', 'as', 'luminár', 'e', 'recom', 'a', 'compr', 'dest', 'produt', 'pois', 'sã', 'lind', 'e', 'barat']"
negative,"['aind', 'nã', 'receb', 'o', 'produt', 'e', 'nã', 'consig', 'entrar', 'em', 'contat', 'com', 'nigu', 'par', 'resolv', 'isso']"
negative,"['nã', 'receb', 'o', 'produt', 'é', 'nã', 'consig', 'rastr', 'o', 'sit', 'está', 'com', 'problem', 'é', 'nã', 'tenh', 'com', 'rastr']"
negative,"['tiv', 'que', 'usar', 'o', 'bônus', 'de', 'troc', 'par', 'compr', 'esse', 'produt', 'na', 'verdad', 'eu', 'quer', 'mesm', 'era', 'ter', 'receb', 'o', 'produt', 'que', 'eu', 'hav', 'compr', 'original', 'mas', 'com', 'sempr', 'a', 'lannist', 'deu', 'o', 'golp', 'black', 'frid']"
neutral,"['recom', 'stark', 'a', 'outr', 'pesso']"
neutral,"['compr', 'duas', 'luminár', 'uma', 'amarel', 'e', 'outr', 'vermelh', 'só', 'cheg', 'a', 'amarel', 'está', 'falt', 'entreg', 'a', 'vermelh', 'o', 'status', 'do', 'ped', 'já', 'tá', 'com', 'entreg', 'nã', 'quer', 'fic', 'no', 'prejuíz']"
positive,"['o', 'produt', 'é', 'nov', 'e', 'vem', 'com', 'caix', 'recom']"
neutral,"['compr', 'duas', 'unidad', 'apen', 'uma', 'foi', 'entreg']"
neutral,"['produt', 'tem', 'tamanh', 'muit', 'bom', 'cor', 'lind', 'mas', 'tem', 'que', 'melhor', 'qualidad', 'da', 'costur', 'tiv', 'problem', 'quand', 'coloqu', 'lençol', 'e', 'fui', 'ajust', 'no', 'colchã', 'uma', 'part', 'da', 'costur', 'esgarc', 'mais', 'ou', 'men', 'cm']"
negative,"['venh', 'soment', 'um', 'produt', 'sã']"
positive,"['recom', 'sempr', 'fic', 'satisfeit', 'com', 'minh', 'compr', 'pel', 'baratheon']"
positive,"['recom', 'por', 'tud', 'da', 'avaliaça']"
positive,"['o', 'produt', 'foi', 'entreg', 'bem', 'antes', 'do', 'praz', 'e', 'é', 'de', 'muit', 'qualidad', 'o', 'espelh', 'é', 'espelh', 'mesm', 'e', 'nã', 'ades', 'que', 'deix', 'a', 'car', 'tort', 'com', 'muit', 'outr', 'dest', 'tip', 'por', 'aí', 'fiqu', 'muit', 'satisfeit']"
negative,"['gost', 'de', 'sab', 'com', 'faz', 'pois', 'nã', 'foi', 'entreg']"
negative,"['só', 'receb', 'quatr', 'cadeir', 'falt', 'uma', 'cadeir', 'a', 'ser', 'entreg', 'conform', 'o', 'ped']"
neutral,"['produt', 'menor', 'do', 'quer', 'mostr', 'as', 'fot']"
positive,"['ador', 'o', 'tapet', 'felpud', 'com', 'bom', 'acab']"
neutral,"['só', 'ache', 'a', 'tamp', 'do', 'produt', 'mei', 'frágil', 'de', 'rest', 'parec', 'ser', 'muit', 'boa']"
positive,"['bom', 'produt', 'cheg', 'ráp']"
neutral,"['nã', 'envi', 'a', 'not', 'fiscal']"
positive,"['aind', 'nã', 'test', 'o', 'produt', 'mas', 'a', 'experient', 'de', 'realiz', 'a', 'compr', 'foi', 'muit', 'boa', 'nã', 'conhec', 'nenhum', 'ecommerc', 'q', 'fornec', 'a', 'mesm', 'experient']"
neutral,"['a', 'cortin', 'é', 'muit', 'bonit', 'mas', 'uma', 'part', 'vei', 'com', 'a', 'med', 'de', 'm', 'e', 'a', 'outr', 'um', 'pouc', 'menor']"
positive,"['ok', 'present', 'de', 'primeir', 'par', 'sobrinh']"
positive,"['cheg', 'no', 'praz', 'e', 'com', 'qualidad']"
positive,"['soment', 'tiv', 'problem', 'na', 'entreg', 'quand', 'o', 'produt', 'cheg', 'em', 'minh', 'resident', 'eu', 'nã', 'estav', 'em', 'cas', 'houv', 'desencontr', 'sugir', 'que', 'vocês', 'ligu', 'antes', 'da', 'entreg', 'par', 'evit', 'desen', 'contr']"
positive,"['parabeniz', 'pel', 'respeit', 'ao', 'consumidor', 'cumpriment', 'de', 'praz', 'na', 'entreg', 'do', 'produt']"
positive,"['melhor', 'loj']"
positive,"['o', 'produt', 'cheg', 'no', 'praz', 'e', 'acondicion', 'corret', 'sem', 'avar', 'ou', 'divergent', 'só', 'a', 'películ', 'que', 'dá', 'uma', 'diferenc', 'da', 'tel', 'do', 'smartphon', 'de', 'mm', 'apróx', 'e', 'pod', 'compromet', 'a', 'proteçã', 'for', 'isso', 'ok']"
positive,"['ame', 'muit', 'cheg', 'no', 'praz', 'os', 'prec', 'o', 'menor', 'que', 'encontr', 'só', 'nã', 'gost', 'do', 'fret', 'mas', 'o', 'rest', 'eu', 'recom']"
neutral,"['pendênc', 'resolv', 'só', 'nã', 'gost', 'de', 'fic', 'no', 'escur', 'enquant', 'eles', 'resolv', 'a', 'questã', 'obrig', 'à', 'tod', 'os', 'envolv']"
neutral,"['sincer', 'aind', 'nã', 'sei']"
positive,"['tdo', 'cert']"
neutral,"['tud', 'conform', 'o', 'combin']"
positive,"['produt', 'cheg', 'bem', 'antes', 'do', 'praz']"
positive,"['produt', 'muit', 'satisfatóri']"
negative,"['produt', 'nã', 'cheg', 'nã', 'poss', 'avali']"
positive,"['produt', 'muit', 'bonit', 'e', 'cheg', 'antes', 'do', 'praz']"
negative,"['nã', 'receb', 'o', 'produt', 'é', 'nã', 'tiv', 'nenhum', 'contat', 'do', 'vendedor']"
neutral,"['produt', 'de', 'ótim', 'qualidad', 'entreg', 'dentr', 'do', 'praz', 'desej']"
positive,"['cheg', 'muit', 'antes', 'do', 'previst', 'e', 'minh', 'filh', 'amou']"
neutral,"['protud', 'ta', 'em', 'test', 'aind']"
positive,"['vei', 'tud', 'perfeit', 'e', 'cheg', 'antes', 'do', 'praz']"
positive,"['se', 'voc', 'nã', 'quer', 'se', 'arrepend', 'e', 'gost', 'de', 'qualidad', 'recom', 'este', 'produt', 'loj', 'confiável', 'produt', 'cheg', 'dentr', 'do', 'praz']"
positive,"['as', 'bols', 'sã', 'lind', 'e', 'o', 'praz', 'de', 'entreg', 'foi', 'mais', 'de', 'um', 'mês', 'de', 'antecedent', 'sup', 'ráp', 'só', 'estou', 'aguard', 'os', 'outr', 'produt', 'que', 'sã', 'de', 'fornecedor', 'diferent', 'mas', 'esper', 'que', 'chegu', 'log']"
neutral,"['gost', 'do', 'produt', 'e', 'nã', 'tiv', 'problem']"
negative,"['receb', 'o', 'produt', 'incorret', 'a', 'cap', 'que', 'compr', 'é', 'de', 'cour', 'mas', 'receb', 'outr', 'model', 'de', 'plastic']"
positive,"['ótim', 'atend', 'entreg', 'antes', 'do', 'praz', 'produt', 'muit', 'bom', 'recom']"
neutral,"['compr', 'dois', 'e', 'só', 'foi', 'e', 'entreg', 'um']"
positive,"['bom', 'produt', 'gost', 'muit']"
positive,"['compr', 'de', 'nov']"
neutral,"['só', 'acho', 'que', 'eles', 'dev', 'usar', 'a', 'msm', 'postag', 'par', 'entreg', 'de', 'produt', 'igu', 'lib', 'etiquet', 'par', 'cobr', 'x', 'o', 'fret', 'ai', 'receb', 'produt', 'em', 'd', 'e', 'o', 'outr', 'dias', 'depo']"
neutral,"['receb', 'o', 'produt', 'e', 'o', 'mesm', 'vei', 'dobr', 'ao', 'mei', 'acredit', 'que', 'par', 'efeit', 'de', 'transport', 'acontec', 'que', 'o', 'material', 'do', 'produt', 'pvc', 'é', 'muit', 'ruim', 'de', 'model', 'e', 'tir', 'a', 'dobr', 'que', 'fic']"
positive,"['indic', 'cheg', 'td', 'certinh']"
neutral,"['falt', 'cadeir']"
neutral,"['foi', 'ótim', 'compr', 'com', 'vocês', 'especial', 'pel', 'inform', 'receb', 'constant', 'em', 'meu', 'e', 'mail']"
positive,"['muit', 'satisfeit', 'recom']"
negative,"['produt', 'que', 'for', 'entreg', 'é', 'total', 'diferent', 'da', 'descriçã', 'do', 'sit', 'da', 'lannist', 'se', 'a', 'descriçã', 'foss', 'compat', 'com', 'o', 'produt', 'entreg', 'nã', 'hav', 'nem', 'compr']"
positive,"['gost', 'foi', 'entreg', 'na', 'dat', 'estipul']"
neutral,"['opçõ', 'de', 'entreg', 'deficient', 'com', 'certez', 'prefir', 'uma', 'transport', 'do', 'que', 'os', 'correi']"
positive,"['muit', 'bom', 'nutr', 'sem', 'pes', 'cheg', 'ráp']"
positive,"['cheg', 'bem', 'antes', 'e', 'em', 'perfeit', 'condiçõ']"
neutral,"['o', 'produt', 'é', 'ótim', 'e', 'vei', 'bem', 'acondicion', 'mas', 'houv', 'contratemp', 'na', 'remess', 'as', 'lannist', 'mo', 'inform', 'mas', 'a', 'loj', 'parceir', 'contat', 'por', 'e', 'mail', 'duas', 'vez', 'nã', 'me', 'respond', 'o', 'cadern', 'vei', 'enfim']"
negative,"['o', 'únic', 'problem', 'que', 'eu', 'tiv', 'foi', 'ter', 'receb', 'o', 'produt', 'errad', 'na', 'not', 'fiscal', 'vei', 'o', 'que', 'eu', 'tinh', 'escolh', 'toalh', 'vermelh', 'porém', 'na', 'hor', 'que', 'receb', 'e', 'abrir', 'vei', 'toalh', 'crem', 'com', 'marrom']"
negative,"['nã', 'receb', 'o', 'produt', 'acion', 'a', 'justic', 'comum', 'cas', 'a', 'lannist', 'nã', 'resolv']"
neutral,"['entreg', 'antes', 'do', 'praz', 'estou', 'satisfeit', 'com', 'a', 'loj']"
positive,"['ótim', 'compr', 'produt', 'corret', 'e', 'de', 'qualidad', 'vendedor', 'atenc', 'recom']"
neutral,"['nao', 'receb', 'a', 'cap', 'par', 'travesseir', 'so', 'vei', 'a', 'cap', 'par', 'colcha']"
neutral,"['o', 'produt', 'cheg', 'bem', 'antes', 'do', 'praz', 'porém', 'uma', 'das', 'cadeir', 'estav', 'com', 'a', 'embalag', 'abert', 'e', 'dois', 'parafus', 'hav', 'se', 'perd']"
positive,"['compr', 'dois', 'produt', 'no', 'dia', 'previst', 'par', 'o', 'dia', 'um', 'cheg', 'no', 'dia', 'e', 'outr', 'fiqu', 'muit', 'content', 'com', 'o', 'praz', 'de', 'entreg', 'e', 'com', 'os', 'produt', 'q', 'vier', 'de', 'acord', 'com', 'o', 'solicit']"
negative,"['já', 'faz', 'quas', 'um', 'mês', 'que', 'o', 'produt', 'que', 'compr', 'está', 'com', 'not', 'fiscal', 'emit', 'e', 'nã', 'mud', 'de', 'status', 'até', 'agor', 'nã', 'receb', 'minh', 'compr', 'lament', 'quer', 'meu', 'relógi']"
neutral,"['produt', 'e', 'baix', 'qualidad', 'pel', 'prec', 'nã', 'gost']"
neutral,"['estou', 'content', 'por', 'receb', 'os', 'produt', 'crei', 'ser', 'uma', 'loj', 'sér', 'e', 'tradicional', 'esper', 'que', 'funcion', 'com', 'diz', 'opth', 'memory']"
positive,"['entreg', 'ráp']"
neutral,"['realiz', 'a', 'compr', 'do', 'kit', 'adipômetr', 'da', 'sanny', 'e', 'um', 'estadiômetr', 'de', 'bols', 'da', 'cescorf', 'porém', 'receb', 'apen', 'o', 'adipômetr', 'com', 'defeit', 'rachadur', 'na', 'part', 'da', 'tren', 'e', 'o', 'meu', 'kit', 'de', 'adipômetr', 'nã', 'cheg']"
positive,"['nâo', 'sab', 'da', 'entreg', 'aos', 'doming', 'pel', 'correi', 'e', 'nem', 'que', 'isso', 'acontec', 'antes', 'das', 'hor', 'da', 'manhâ', 'foi', 'a', 'minh', 'entreg']"
positive,"['otim', 'produd', 'receb', 'no', 'praz', 'bem', 'antes', 'do', 'praz', 'que', 'me', 'inform', 'not']"
positive,"['produt', 'conform', 'descrit', 'praz', 'e', 'prec', 'just']"
neutral,"['dev', 'diminu', 'o', 'praz', 'de', 'entreg', 'pois', 'perd', 'vend', 'com', 'ele', 'cas', 'a', 'pesso', 'queir', 'o', 'produt', 'com', 'cert', 'urgenc', 'se', 'bem', 'que', 'cheg', 'bem', 'antes', 'do', 'praz', 'mas', 'a', 'dat', 'possível', 'é', 'assust']"
positive,"['muit', 'bom', 'a', 'entreg', 'foi', 'antes', 'do', 'praz', 'esper', 'tud', 'cert', 'só', 'ache', 'que', 'as', 'cápsul', 'eram', 'em', 'gel', 'liqu', 'do', 'rest', 'está', 'tud', 'ok']"
negative,"['uma', 'loj', 'que', 'vend', 'um', 'produt', 'que', 'nã', 'tem', 'em', 'estoqu', 'e', 'nã', 'dá', 'respost', 'ao', 'seu', 'client', 'é', 'uma', 'loj', 'de', 'estelionat', 'nunc', 'receb', 'meu', 'produt', 'respost', 'nenhum', 'e', 'nem', 'reembols']"
positive,"['recom', 'o', 'produt', 'porqu', 'ache', 'muit', 'bom']"
neutral,"['send', 'a', 'primeir', 'vez', 'que', 'compr', 'gost', 'muit', 'da', 'compr', 'e', 'do', 'praz', 'de', 'entreg']"
neutral,"['muit', 'bom', 'e', 'ráp', 'ganh', 'um', 'client']"
negative,"['nã', 'receb', 'o', 'produt', 'e', 'ele', 'par', 'de', 'aparec', 'entre', 'meus', 'ped']"
neutral,"['boa', 'tard', 'ache', 'que', 'demor', 'bastant', 'a', 'cheg', 'em', 'minh', 'resident', 'mas', 'apes', 'da', 'demor', 'estou', 'satisfeit', 'com', 'meu', 'varal']"
negative,"['compr', 'par', 'present', 'meu', 'mar', 'e', 'até', 'agor', 'nã', 'receb', 'em', 'contat', 'com', 'a', 'targaryen', 'respons', 'pel', 'entreg', 'o', 'praz', 'uma', 'respost', 'expir', 'e', 'até', 'agor', 'nenhum', 'inform', 'sobr', 'a', 'entreg', 'do', 'produt']"
positive,"['fiqu', 'um', 'pouc', 'trist', 'ache', 'que', 'a', 'cor', 'do', 'coraçã', 'ser', 'verd', 'conform', 'a', 'fot', 'mas', 'depo', 'que', 'receb', 'o', 'coraçã', 'cor', 'de', 'ros', 'que', 'fui', 'ver', 'que', 'sã', 'imagens', 'ilustr']"
positive,"['muit', 'boa', 'mais', 'eu', 'esper', 'mais']"
neutral,"['conform', 'o', 'meu', 'sobrinh', 'o', 'produt', 'respond', 'às', 'suas', 'expect', 'bom']"
positive,"['cheg', 'no', 'praz', 'bem', 'embal', 'e', 'do', 'jeit', 'que', 'eu', 'esper', 'recom']"
positive,"['muit', 'bom', 'entreg', 'antes', 'do', 'praz']"
neutral,"['atras', 'a', 'entreg']"
positive,"['val', 'a', 'pen', 'compr', 'cheg', 'o', 'que', 'foi', 'compr', 'e', 'antes', 'da', 'dat', 'previst', 'recom', 'a', 'que', 'mais', 'precis']"
positive,"['lind', 'fácil', 'de', 'limp', 'ótim', 'cust', 'benefíci']"
positive,"['lind', 'entreg', 'antes', 'do', 'praz']"
negative,"['utiliz', 'apen', 'duas', 'vez', 'a', 'luv', 'e', 'simples', 'a', 'luv', 'tá', 'rasg', 'total']"
positive,"['gost', 'muit', 'recom']"
positive,"['receb', 'o', 'long', 'dias', 'após', 'a', 'compr', 'e', 'cheg', 'em', 'perfeit', 'estad', 'a', 'ilustr', 'é', 'idênt', 'à', 'imag', 'do', 'sit', 'o', 'material', 'é', 'de', 'ótim', 'qualidad', 'e', 'o', 'tamanh', 'é', 'perfeit', 'recom']"
positive,"['produt', 'de', 'boa', 'qualidad', 'entreg', 'ráp', 'bem', 'antes', 'do', 'praz', 'recom']"
neutral,"['muit', 'bom', 'o', 'produt', 'muit', 'car', 'o', 'fret']"
positive,"['entreg', 'sup', 'ráp', 'e', 'produt', 'de', 'qualidad']"
positive,"['produt', 'muit', 'bom', 'cheg', 'no', 'praz', 'cert']"
negative,"['nao', 'receb', 'o', 'produt', 'quer', 'reebols']"
positive,"['estou', 'satisfeit', 'com', 'o', 'produt', 'compr', 'e', 'com', 'o', 'praz', 'de', 'entreg', 'vendedor', 'confiável']"
negative,"['aind', 'nã', 'foi', 'entreg', 'o', 'produt', 'rádi', 'portátil', 'sony']"
neutral,"['boa', 'tard', 'o', 'produt', 'demor', 'a', 'cheg', 'se', 'vocês', 'envi', 'via', 'transport', 'particul', 'cumpr', 'o', 'praz', 'uma', 'vez', 'que', 'os', 'correi', 'está', 'uma', 'bagunc']"
neutral,"['parabéns', 'um', 'excelent', 'produt', 'entreg', 'conform', 'combin']"
positive,"['produt', 'de', 'ótim', 'qualidad', 'e', 'eleg']"
neutral,"['o', 'produt', 'cheg', 'com', 'um', 'pequen', 'atras', 'mas', 'cheg', 'bem', 'embal', 'o', 'produt', 'é', 'muit', 'bom', 'e', 'recom', 'a', 'tod']"
neutral,"['nã', 'grud', 'muit']"
positive,"['cheg', 'antes', 'do', 'praz', 'vei', 'perfeit', 'muit', 'obrig']"
positive,"['excelent', 'produt', 'entreg', 'sup', 'agil']"
positive,"['eu', 'receb', 'o', 'produt', 'no', 'temp', 'cert', 'e', 'em', 'boas', 'condiçõ']"
positive,"['receb', 'o', 'produt', 'bem', 'antes', 'da', 'dat', 'previst']"
neutral,"['estou', 'devolv', 'o', 'produt', 'a', 'cor', 'desto', 'muit', 'do', 'ambient', 'em', 'que', 'ser', 'coloc']"
positive,"['receb', 'o', 'produt', 'antes', 'do', 'praz', 'de', 'entreg', 'produt', 'entreg', 'com', 'segur', 'bem', 'embal', 'e', 'em', 'perfeit', 'estad']"
neutral,"['ótim', 'produt', 'conform', 'o', 'anúnci']"
neutral,"['nã', 'receb', 'aind', 'o', 'produt', 'compr']"
negative,"['nunc', 'recomend', 'esse', 'sit', 'alguém', 'pois', 'ache', 'uma', 'falt', 'de', 'respeit', 'da', 'falt', 'de', 'vcs', 'nã', 'estreg', 'meu', 'produt', 'e', 'nem', 'se', 'quer', 'der', 'satisf', 'porc', 'de', 'sit', 'nunc', 'mais', 'vou', 'compr', 'dia', 'ganh', 'beb']"
positive,"['entreg', 'antes', 'do', 'praz', 'indic']"
positive,"['uma', 'loj', 'que', 'respeit', 'dat', 'de', 'entreg', 'é', 'em', 'especial', 'respeit', 'seus', 'client']"
positive,"['entreg', 'bem', 'antes', 'do', 'praz', 'tud', 'certinh']"
positive,"['foi', 'entreg', 'antes', 'do', 'praz', 'isso', 'é', 'melhor', 'do', 'que', 'o', 'esper']"
negative,"['nã', 'gost', 'quer', 'troc']"
positive,"['produt', 'cheg', 'antes', 'do', 'praz', 'previst', 'muit', 'bem', 'embal', 'sem', 'nenhum', 'problem']"
neutral,"['falt', 'algum', 'pequen', 'pec', 'e', 'muit', 'das', 'pec', 'envi', 'for', 'de', 'uma', 'qualidad', 'duvid', 'nã', 'recomend', 'ninguém', 'compr', 'biciclet', 'por', 'internet', 'sem', 'antes', 'conhec', 'o', 'vendedor']"
negative,"['sua', 'loj', 'e', 'um', 'merd', 'tem', 'dia', 'esper', 'minh', 'mochil', 'ate', 'agor', 'nad', 'compr', 'um', 'celul', 'lev', 'mes', 'par', 'cheg', 'voc', 'nao', 'sab', 'atend', 'bem', 'quer', 'minh', 'mochil', 'ass', 'alan', 'corr', 'barcel']"
positive,"['sup', 'bonit', 'vest', 'direitinh', 'no', 'box', 'recom']"
negative,"['já', 'realiz', 'compr', 'ness', 'sit', 'e', 'nunc', 'demor', 'tant', 'par', 'entreg', 'um', 'produt']"
positive,"['muit', 'bom', 'entreg', 'ráp']"
negative,"['aind', 'estou', 'aguard', 'o', 'produt']"
neutral,"['a', 'garraf', 'é', 'muit', 'pequen', 'nã', 'acredit', 'que', 'tem', 'litr', 'conform', 'mencion', 'na', 'embalag', 'e', 'no', 'anúnci', 'nã', 'recom', 'a', 'compr', 'do', 'produt']"
neutral,"['parabéns', 'pel', 'eficác', 'da', 'entreg', 'e', 'a', 'qualidad', 'do', 'produt']"
positive,"['confiável', 'e', 'entreg', 'no', 'praz']"
neutral,"['boa', 'relaçã', 'cust', 'benefici', 'por', 'qualidad', 'nã', 'tã', 'boa']"
positive,"['produt', 'entreg', 'em', 'perfeit', 'estad', 'muit', 'bem', 'embal', 'e', 'dentr', 'do', 'praz', 'estipul', 'sup', 'indic']"
neutral,"['o', 'pan', 'nã', 'é', 'mto', 'bom']"
positive,"['eu', 'recom', 'a', 'tod', 'pod', 'compr', 'not']"
neutral,"['nã', 'cheg', 'aind']"
negative,"['receb', 'um', 'produt', 'diferent', 'do', 'anunc']"
positive,"['ache', 'ótim', 'era', 'par', 'demor', 'até', 'dias', 'cheg', 'dias', 'depo', 'que', 'meu', 'ped', 'foi', 'aprov', 'aind', 'nã', 'test', 'mas', 'pel', 'que', 'diz', 'ele', 'é', 'maravilh']"
positive,"['muit', 'boa', 'e', 'muit', 'top']"
neutral,"['receb', 'o', 'produt', 'antes', 'do', 'praz', 'recom', 'a', 'tod', 'a', 'compr', 'dess', 'loj']"
positive,"['receb', 'o', 'produt', 'com', 'combin', 'dentr', 'do', 'praz']"
negative,"['produt', 'estav', 'tod', 'lambuz', 'dentr', 'da', 'caix']"
positive,"['receb', 'o', 'produt', 'antes', 'do', 'previst', 'td', 'em', 'ordem', 'recom']"
positive,"['produt', 'muit', 'bom', 'e', 'entreg', 'ráp', 'recom', 'e', 'volt', 'a', 'compr']"
positive,"['entreg', 'no', 'praz', 'cert', 'obrig']"
positive,"['o', 'tapet', 'é', 'lind', 'nã', 'solt', 'pêl', 'e', 'é', 'antiderrap']"
neutral,"['dor', 'de', 'cabec', 'par', 'peg', 'o', 'produt', 'pos', 'a', 'transport', 'repass', 'par', 'os', 'correi', 'e', 'nã', 'tenh', 'o', 'protocol', 'dos', 'correi', 'par', 'sab', 'aond', 'e', 'estar', 'em', 'que', 'local', 'eu', 'ter', 'de', 'retir']"
positive,"['entreg', 'muit', 'antes', 'do', 'praz', 'excelent']"
positive,"['gost', 'bastant', 'do', 'produt', 'a', 'loj', 'muit', 'profissional', 'mand', 'muit', 'bem', 'embal', 'gost', 'bastant', 'parabéns']"
positive,"['sup', 'rap']"
neutral,"['ache', 'fret', 'muit', 'car', 'demor', 'muit', 'p', 'cheg', 'quer', 'ter', 'entreg', 'no', 'diad', 'pais', 'só', 'cheg', 'terc', 'dia']"
positive,"['cumpr', 'o', 'praz', 'e', 'envi', 'os', 'produt', 'exib', 'recom']"
negative,"['efetu', 'a', 'compr', 'já', 'pass', 'a', 'dat', 'provável', 'da', 'entreg', 'e', 'até', 'o', 'moment', 'nã', 'receb', 'o', 'produt', 'e', 'nem', 'um', 'parec', 'da', 'loj', 'necessit', 'do', 'produt', 'com', 'par', 'meu', 'trabalh', 'verdadeir', 'descas', 'com', 'o', 'consum']"
neutral,"['sã', 'otim', 'entreg', 'até', 'antes', 'do', 'praz']"
positive,"['show', 'de', 'bol']"
negative,"['o', 'praz', 'máxim', 'era', 'dia', 'e', 'hoj', 'dia', 'até', 'o', 'present', 'moment', 'nã', 'receb', 'a', 'mercador', 'se', 'alguém', 'me', 'pergunt', 'sobr', 'a', 'compr', 'efetu', 'fal', 'que', 'nã', 'receb']"
negative,"['ped', 'o', 'cancel', 'da', 'compr', 'após', 'inform', 'que', 'nã', 'hav', 'dest', 'produt', 'no', 'estoqu']"
positive,"['receb', 'conform', 'esper']"
neutral,"['a', 'únic', 'divergent', 'que', 'eu', 'tiv', 'foi', 'a', 'atualiz', 'do', 'sit', 'que', 'nã', 'acompanh', 'a', 'logíst', 'ache', 'que', 'o', 'produt', 'iri', 'demor', 'par', 'cheg', 'fiz', 'um', 'ped', 'de', 'cancel', 'mas', 'receb', 'o', 'produt', 'no', 'mesm', 'dia']"
neutral,"['encomend', 'um', 'pouc', 'mais', 'nã', 'tem', 'o', 'tamanh', 'inform']"
neutral,"['so', 'receb', 'as', 'cap', 'das', 'almof', 'os', 'ades', 'aind', 'nao', 'e', 'com', 'mostr', 'aqu', 'ja', 'for', 'separ', 'mas', 'n', 'receb']"
