sentimento,comentarios
positive,"['sup', 'recoment', 'produt', 'ótim', 'entreg', 'bem', 'antes', 'praz']"
negative,"['produt', 'quas', 'dois', 'mes', 'ped', 'nao', 'cheg']"
positive,"['produt', 'bom', 'dentr', 'praz']"
negative,"['compr', 'carreg', 'motorol', 'turbopow', 'w', 'mas', 'cheg', 'aqu', 'mã', 'carreg', 'nã', 'encaix', 'nenhum', 'motorol', 'test', 'mot', 'g', 'g', 'plus', 'g', 's', 'plus', 'nenhum', 'usb', 'encaix']"
3,"['pod', 'melhor', 'estrat', 'compr', 'sit', 'pq', 'vez', 'nã', 'aparec', 'compr']"
positive,"['otim', 'servic', 'lannist', 'nã', 'primeir', 'compr', 'sit', 'loj', 'sempr', 'ocorr', 'tud', 'dentr', 'combin']"
positive,"['vez', 'empres', 'fal', 'correi', 'falh', 'entreg', 'prejudic', 'assim', 'loj', 'client', 'precis', 'escolh', 'outr', 'form', 'envi', 'urgent']"
positive,"['produt', 'corret', 'bem', 'sntes', 'praz', 'sup', 'recom']"
positive,"['envi', 'antes', 'praz', 'defeit', 'tod', 'pec', 'recom']"
negative,['lix']
3,"['ótim', 'sistem', 'compr', 'porém', 'nã', 'inform', 'dat', 'saíd', 'produt', 'nem', 'produt', 'transit', 'receb', 'surpres', 'deix', 'receos', 'durant', 'compr']"
positive,"['ráp', 'previst', 'bem', 'embal', 'otim', 'qualidad']"
negative,"['compr', 'tablet', 'dar', 'present', 'natal', 'mas', 'infeliz', 'pagu', 'agor', 'nã', 'receb', 'produt', 'pec', 'entregu', 'ráp', 'possível']"
positive,"['fácil', 'simpl', 'dev']"
negative,"['quer', 'dinheir', 'pagu', 'nã', 'receb', 'dinheir', 'hoj', 'vou', 'faz', 'moletin', 'ocorrent', 'nã', 'fizera', 'nem', 'not', 'fiz', 'pass', 'mã', 'dio', 'targaryen', 'cuid', 'gent', 'vcs', 'vã', 'arrepend', 'lixooo']"
positive,"['bom', 'gost', 'volt', 'compr', 'nov']"
positive,"['cheg', 'antes', 'praz', 'perfeit', 'estad']"
positive,"['entreg', 'antes', 'praz', 'ame', 'produt']"
positive,"['compr', 'vári', 'produt', 'rapidez', 'seriedad', 'qualidad', 'vou', 'continu', 'compr']"
negative,"['produt', 'específic']"
3,['bom']
positive,"['bem', 'embal', 'mas', 'demor', 'cheg']"
positive,"['ok', 'receb', 'temp', 'previst']"
positive,"['produt', 'vei', 'antes', 'praz', 'estabelec', 'aind', 'bonit', 'fot', 'satisfeit']"
negative,"['nã', 'receb', 'produt', 'aguard', 'extorn', 'valor', 'cartã', 'crédit']"
3,"['produt', 'dentr', 'especific', 'cheg', 'dentr', 'praz', 'prec', 'otim', 'aquisiçã']"
positive,"['tud', 'incrível', 'sempr', 'loj', 'lannist', 'arras', 'sempr', 'parabéns', 'obrig']"
positive,"['entreg', 'produt', 'errad', 'entre', 'contat', 'vã', 'envi', 'corret', 'aguard']"
positive,"['mt', 'boa', 'med', 'temperatur', 'corp', 'bacan']"
negative,"['nã', 'cumpr', 'praz', 'entreg']"
positive,"['cheg', 'produt', 'bom', 'recom']"
positive,"['entreg', 'antes', 'praz', 'tud', 'bem', 'embal']"
positive,"['gost', 'apen', 'empres', 'envi', 'produt', 'cuid', 'embalag', 'pois', 'receb', 'aromatiz', 'caix', 'sapat', 'imagens', 'pantuf', 'ros', 'pantuf', 'estamp', 'tigr']"
positive,"['entreg', 'ráp', 'bem', 'antes', 'previst', 'bem', 'satisfeit']"
positive,"['bom', 'sab', 'mas', 'bonit', 'recom']"
positive,"['faz', 'promoçõ', 'fret', 'grát']"
positive,"['produt', 'cheg', 'bem', 'antes', 'praz', 'loj', 'excelent']"
negative,"['aguard', 'aind', 'receb', 'produt']"
positive,"['bom', 'cheg', 'bem', 'antes', 'dat', 'previst', 'recom', 'vendedor']"
positive,['cheiros']
negative,"['produt', 'vei', 'qualidad', 'bem', 'inferior', 'relaçã', 'brinqued', 'compr', 'loj', 'nã', 'gost', 'qualidad', 'brinqued', 'nã', 'recomend', 'compr', 'loj', 'virtual', 'fisic']"
positive,"['referent', 'nf', 'vei', 'valor', 'fret']"
negative,"['falt', 'compromiss', 'inform', 'compr', 'ped', 'atras', 'ninguém', 'resolv', 'problem', 'satisf', 'ocorr']"
negative,"['const', 'entreg', 'mas', 'nã', 'receb', 'cheg', 'outr', 'compr', 'stark', 'nã']"
negative,"['moment', 'nã', 'receb', 'produt', 'pass', 'dat', 'máxim', 'entreg']"
positive,"['ame', 'mochil', 'vei', 'ráp', 'mto', 'bem', 'embal', 'obg']"
positive,"['receb', 'antes', 'praz', 'produt', 'melhor', 'esper']"
negative,"['esper', 'produt']"
positive,"['tud', 'comform']"
positive,"['produt', 'esper', 'original', 'perfeit']"
negative,"['ache', 'produt', 'melhor', 'qualidad']"
3,"['nã', 'produt', 'solicit', 'pra', 'ter', 'cheg', 'whey', 'isol', 'cheg', 'isol', 'concentr', 'nã', 'serv', 'mim']"
positive,"['nã', 'receb', 'estrel', 'porqu', 'nã', 'envi', 'not', 'fiscal', 'pdf', 'nã', 'emit', 'not', 'entã', 'consig', 'ter', 'acess', 'danf', 'gost', 'envi', 'grat']"
negative,['comunicaça']
negative,"['entreg', 'elefantinh', 'dois', 'ursinh', 'nã', 'gost', 'sab', 'vai', 'entreg']"
negative,"['nã', 'receb', 'produt', 'loj', 'nem', 'quer', 'dar', 'satisf']"
positive,"['cheg', 'antes', 'praz', 'recom', 'confiável']"
positive,"['ótim', 'ferrament', 'servic', 'caseir']"
positive,"['prec', 'bom', 'entreg', 'praz']"
positive,"['lind', 'bonec', 'cheirinh', 'sensacional']"
positive,"['produt', 'cheg', 'perfeit', 'estad', 'bem', 'embal', 'proteg']"
negative,"['nao', 'recom', 'loj', 'nunc', 'tid', 'problem', 'compr', 'baratheon', 'n', 'atent', 'pesquis', 'sobr', 'fornecedor', 'praz', 'entreg', 'ter', 'pass', 'pesquis', 'exist', 'var', 'reclamça']"
positive,"['cheg', 'temp', 'hábil', 'melhor', 'esper']"
positive,['ame']
positive,"['capacet', 'otim']"
positive,"['deu', 'tud', 'cert', 'apen', 'ressalv', 'transport', 'escolh', 'mercador', 'vei', 'correi', 'opiniã', 'pior', 'escolh', 'envi', 'mercador', 'hoj', 'dia', 'qualqu', 'transport', 'melhor']"
positive,"['produt', 'entreg', 'bem', 'antes', 'combin', 'lind']"
positive,"['produt', 'cumpr', 'propõ', 'parabéns', 'lannist', 'produt', 'cheg', 'antes', 'praz']"
positive,"['ótim', 'produt', 'cheg', 'antes', 'praz', 'sup', 'recom']"
positive,"['tapet', 'lind', 'grand', 'charm', 'quart']"
negative,"['nã', 'cheg', 'nad', 'declar']"
positive,"['bom', 'produt', 'entreg', 'certinh', 'qualidad', 'excelent']"
positive,"['bom', 'produt']"
negative,"['fot', 'mostr', 'produt', 'receb', 'outr']"
positive,"['receb', 'antes', 'praz']"
positive,"['produt', 'cheg', 'praz']"
positive,['ok']
negative,"['nã', 'receb', 'produt', 'moment', 'nenhum', 'contat', 'avis', 'motiv']"
positive,"['compr', 'vassourinh', 'cert', 'vir', 'par', 'ai', 'abro', 'embalag', 'vassourinh', 'nã', 'duas', 'sei', 'vou', 'ter', 'compr', 'outr', 'vassourinh', 'entro', 'sit', 'nã', 'vend', 'par', 'obrig']"
positive,"['imag', 'produtomostr', 'chuveirinh', 'mas', 'vei']"
positive,"['receb', 'chopeir', 'quint', 'feir', 'sext', 'feir', 'test', 'torneir', 'vaz', 'estuf', 'madeir', 'embaix', 'fac']"
3,"['capinh', 'simpl', 'boa', 'porém', 'películ', 'vei', 'bord', 'rach', 'películ', 'frágil']"
negative,"['nã', 'receb', 'aind', 'tud', 'lev', 'crer', 'nã', 'atrás', 'nem', 'envi', 'aind', 'envi', 'to', 'esper', 'ate', 'agor', 'client', 'tod', 'send', 'atend', 'pé']"
positive,"['cadeir', 'boa', 'fácil', 'montag', 'ideal', 'estud']"
positive,"['bul', 'apresent', 'material', 'simpl', 'mas', 'dá', 'usar', 'faz', 'caf', 'gostos']"
positive,"['entreg', 'ráp', 'ótim', 'vendedor']"
positive,"['sup', 'recom', 'compr', 'sempr', 'moment', 'meg', 'satisfeit', 'compr']"
positive,"['qualidad', 'pouc', 'abaix', 'esper', 'mas', 'compr', 'via', 'internet', 'satisfeit']"
positive,"['satisfeit', 'qualidad', 'inform', 'pass', 'pass', 'receb', 'produt']"
negative,"['entreg', 'demor']"
positive,"['demor', 'pouc', 'postag', 'entreg', 'dentr', 'praz']"
3,"['cortin', 'blackout', 'normal']"
positive,"['produt', 'bom', 'cheg', 'dentr', 'praz']"
positive,"['potent', 'grand']"
3,"['entreg', 'antes', 'praz', 'dias', 'recom', 'dem', 'produt', 'vei', 'exat', 'compr']"
positive,"['entreg', 'conform', 'combin', 'antes', 'praz', 'excelent']"
negative,"['nã', 'produt', 'escolh', 'ped', 'clar', 'baralh', 'kem', 'naip', 'grand', 'veir', 'naip', 'pequen', 'fac', 'devolv', 'númer', 'telefon', 'ouvidor']"
positive,['bim']
3,"['imprevist', 'acontec', 'sei', 'loj', 'sér', 'esper', 'cheg', 'log', 'produt']"
positive,"['bem', 'embal', 'entreg', 'praz']"
positive,"['produt', 'entreg', 'ordem', 'antes', 'praz', 'combin']"
positive,"['produt', 'bonit', 'qualidad']"
3,"['ótim', 'produt', 'cheg', 'sup', 'bem']"
positive,"['post', 'três', 'aparelh', 'códig', 'diferent', 'sit', 'loj', 'lannist', 'inform', 'apen', 'códig', 'três', 'aparelh']"
3,"['coloc', 'entreg', 'resident', 'cobr', 'tax', 'por', 'retir', 'produt', 'agenc', 'correi']"
positive,"['entreg', 'ráp', 'bom', 'produt']"
positive,"['demor', 'alguns', 'dias', 'faz', 'efeit', 'mas', 'funcion']"
positive,"['gost', 'toalh', 'bonit', 'mac']"
positive,"['cheg', 'rap', 'praz', 'pinc', 'otim', 'igual', 'fot']"
negative,"['entreg', 'produt', 'parceir', 'dev', 'baratheon', 'correi', 'complic', 'deton', 'nom', 'bem', 'construíd']"
negative,"['cancel', 'compr', 'vcs', 'quer', 'envi']"
negative,"['demor', 'p', 'entreg']"
3,"['ja', 'compr', 'outr', 'vez', 'mas', 'tend', 'problem', 'ness', 'compr']"
positive,"['ador', 'compr', 'loj', 'lannist', 'vcs', 'excelent', 'parabénsss']"
positive,"['produt', 'vei', 'bem', 'antes', 'praz']"
positive,"['gost', 'empres', 'produt', 'qualidad']"
negative,"['sr', 'diretor', 'vier', 'apen', 'unidad', 'luminár', 'con', 'pendent', 'cor', 'amarel', 'cx', 'lâmp', 'led', 'wats', 'falt', 'luminár', 'pendent', 'cor', 'branc', 'abord', 'cor', 'amarel']"
positive,"['empres', 'eficient']"
3,"['respond', 'nã', 'receb', 'produt', 'corret', 'compr', 'produt', 'bivolt', 'v', 'entreg', 'produt', 'v', 'fic']"
positive,"['bom', 'produt', 'porém', 'cd', 'instal', 'pc', 'vei', 'quebr']"
negative,"['inform', 'envi', 'produt', 'bivolt', 'envi', 'produt', 'v', 'result', 'temp', 'cafeteir', 'reclam', 'realiz', 'sit', 'hor', 'nenhum', 'contat', 'realiz']"
positive,"['mercador', 'entreg', 'antes', 'praz']"
positive,"['indic', 'loj', 'compromet', 'entreg', 'antes', 'praz', 'parabéns']"
positive,"['sempr', 'compr', 'vou', 'continu', 'compr', 'pois', 'sempr', 'deu', 'cert', 'cheg', 'tud', 'ordem', 'perfeit']"
negative,"['demor', 'faz', 'entreg', 'produt']"
3,"['acredit', 'capac', 'ml', 'bom', 'simpl', 'nad', 'espetacul', 'present', 'gost', 'tem', 'harry', 'pott', 'val']"
positive,"['embalag', 'pod', 'melhor']"
positive,"['cheg', 'antes', 'praz', 'excelent', 'produt', 'bonit']"
negative,"['produt', 'péssim', 'qualidad', 'nao', 'parec', 'nad', 'fot', 'produt', 'sit', 'vou', 'devolv']"
positive,"['produt', 'entreg', 'ráp', 'qualidad', 'boa', 'val', 'pen', 'cust', 'benefíci']"
positive,"['produt', 'entreg', 'temp', 'hábil']"
negative,"['compr', 'duas', 'cap', 'receb']"
positive,"['produt', 'exelent', 'qualidad', 'entreg', 'ráp']"
positive,"['ótim', 'vendedor', 'ráp', 'recom']"
positive,"['excelent', 'produt', 'enteg', 'praz', 'estipul', 'ótim', 'qualidad']"
positive,"['solicit', 'melhor', 'praz', 'entreg', 'produt']"
positive,"['bom', 'prpdut', 'qualidad', 'praz', 'corret', 'prec', 'just', 'ador', 'obrig']"
positive,"['entreg', 'rap']"
positive,"['quant', 'entreg', 'produt', 'satisfeit', 'expect', 'pra', 'ver', 'funcion', 'conform', 'depoiment']"
positive,"['entreg', 'ráp', 'produt', 'corret']"
negative,"['produt', 'entreg', 'dentr', 'praz', 'porém', 'produt', 'vei', 'total', 'errad', 'solicit', 'cap', 'películ', 'telefon', 'xiaom', 'redm', 'not', 'x', 'vei', 'cap', 'películ', 'outr', 'telefon', 'maior']"
positive,"['entreg', 'perfeit', 'entreg', 'antes', 'praz', 'estipul', 'recom']"
negative,"['códig', 'rastreament', 'mostr', 'entreg', 'destinatári', 'porém', 'nã', 'receb', 'nenhum', 'encomend', 'agor', 'faz', 'hrs', 'moment', 'escrev', 'aqu']"
positive,"['entreg', 'antes', 'praz', 'final', 'produt', 'cheg', 'perfeit', 'condiçõ', 'ades', 'sup', 'bom', 'prepar', 'coloc', 'ades', 'extras', 'mas', 'nem', 'precis', 'fic', 'lind']"
negative,"['impossibil', 'entreg', 'produt', 'pens', 'mínim', 'necessári', 'feedback']"
negative,"['nad', 'contr', 'loj', 'apen', 'nã', 'receb']"
negative,"['ped', 'produt', 'cor', 'lilás', 'mas', 'entreg', 'cor', 'pret']"
negative,"['fiz', 'compr', 'cadeir', 'so', 'receb', 'stark', 'nã', 'responsabiliz', 'mercador', 'compr', 'sit', 'absurd']"
negative,"['aind', 'nao', 'receb', 'produt']"
positive,"['entreg', 'bem', 'antes', 'praz', 'produt', 'bom', 'bem', 'embal']"
positive,"['cheg', 'bem', 'ráp']"
positive,"['produt', 'confi', 'entreg', 'eficient', 'sempr']"
negative,"['aind', 'nã', 'receb', 'produt', 'praz', 'entreg', 'pass', 'desd', 'dia']"
positive,"['apen', 'fon', 'cheg', 'part', 'cim', 'pouc', 'folg', 'acredit', 'nã', 'vai', 'influênc', 'produt']"
negative,"['nao', 'recom', 'pessim', 'qualidad', 'ja', 'vei', 'assent', 'rasg', 'part', 'branc', 'encard', 'tao', 'empuer', 'vei', 'pagu', 'fret', 'car', 'nao', 'receb', 'cas', 'ir', 'busc']"
negative,"['compr', 'pneus', 'mas', 'cheg', 'soment', 'agor', 'praz', 'dia', 'fevereir']"
3,"['descriçã', 'produt', 'diz', 'vem', 'pec', 'receb', 'colch', 'port', 'travesseir', 'almof', 'nã', 'vei', 'nenhum', 'colch', 'ped']"
positive,"['produt', 'bom', 'qualidad', 'med', 'pra', 'alta', 'recom', 'pra', 'inic', 'pra', 'decor', 'perfeit', 'vem', 'suport', 'pra', 'coloc', 'pared']"
positive,"['produt', 'cheg', 'bem', 'embal', 'antes', 'praz']"
negative,"['opiniã', 'moment', 'pior', 'possível', 'receb', 'soment', 'beb', 'confort', 'kit', 'tent', 'contat', 'pra', 'surpres', 'contat', 'virtual', 'tent', 'lig', 'ninguém', 'atend']"
positive,"['filh', 'amou', 'cheg', 'dentr', 'praz']"
positive,"['produt', 'igual', 'anunc', 'excelent', 'qualidad', 'cheg', 'antes', 'praz', 'lind']"
3,"['ador', 'compr', 'baratheon']"
3,"['duas', 'pec', 'receb']"
positive,"['excelent', 'cust', 'benefíci']"
positive,"['produt', 'estoqu', 'receb', 'val', 'compr', 'mas', 'nã', 'consig', 'abrir', 'ver', 'codig', 'favor', 'verific', 'envi', 'nov', 'obrig']"
positive,"['produt', 'entreg', 'antes', 'praz', 'previst', 'perfeit', 'estad', 'exat', 'escolh']"
negative,"['compr', 'produt', 'mas', 'receb', 'apen', 'prejuíz', 'total', 'nã', 'recom']"
positive,"['cust', 'benefici', 'bom', 'recom']"
negative,"['entã', 'ped', 'arar', 'vei', 'so']"
3,"['nao', 'esper', 'ache', 'relogi', 'pequen']"
positive,"['produt', 'atend', 'expect', 'recom']"
positive,"['cumpr', 'praz']"
positive,"['atend', 'bom']"
positive,"['bom', 'dev', 'avis', 'nã', 'entreg', 'resident', 'sim', 'correi']"
3,"['material', 'bom', 'entreg', 'dentr', 'praz']"
3,"['ótim', 'tives', 'entreg', 'três', 'ped', 'únic', 'vez']"
negative,"['receb', 'apen', 'tecl', 'suport', 'tecl', 'compr', 'junt', 'aind', 'nã', 'entreg']"
3,"['produt', 'qualidad', 'razoável', 'falt', 'melhor', 'acab', 'car', 'dem', 'qualidad', 'material']"
negative,"['nao', 'receb', 'produt', 'aind', 'precis', 'urgênc', 'aguard']"
negative,"['produt', 'adquir', 'entreg', 'vei', 'errad', 'falt', 'atençã', 'hor', 'empacot', 'produt']"
positive,"['produt', 'ótim', 'gost', 'sup', 'recom', 'loj']"
negative,"['lannist', 'pior', 'sit', 'compr', 'internet', 'enrol', 'entreg']"
positive,"['excelent', 'produt', 'entreg', 'sup', 'ráp']"
positive,"['sobr', 'aparelh', 'dificuldad', 'bat', 'bol', 'sorvet', 'demor', 'process', 'prepar', 'milk', 'shak']"
positive,"['entreg', 'rap', 'sup', 'recom', 'obrig']"
negative,"['produt', 'madeir', 'rustic', 'mal', 'acab', 'vei', 'descol', 'suport', 'nã', 'lix', 'nem', 'enverniz', 'coador', 'vei', 'aro', 'menor', 'aro', 'suport']"
positive,"['infeliz', 'produt', 'nã', 'tamanh', 'esper', 'mas', 'entreg', 'perfeit', 'condiçõ', 'dentr', 'praz']"
positive,"['parabeniz', 'tod', 'excelent', 'atend']"
negative,"['compr', 'produt', 'agor', 'nã', 'cheg', 'simpl', 'assim']"
positive,"['suport', 'vei', 'parafus', 'espan', 'precis', 'urgent', 'nã', 'devolv', 'pra', 'troc', 'prim', 'sold', 'mas', 'suport', 'ótim']"
negative,"['favor', 'nao', 'receb', 'produt', 'praz', 'entreg', 'dia', 'hoj', 'dia', 'esper', 'explicaca', 'hoj']"
positive,"['produt', 'vei', 'bem', 'embal', 'perfeit', 'estad', 'pouc', 'complic', 'mont']"
positive,"['receb', 'praz', 'produt', 'bom']"
negative,"['aguard', 'aind', 'entreg', 'produt']"
negative,"['receb', 'tac', 'cad', 'compr', 'cad', 'dev', 'receb', 'pec', 'aguard', 'retorn']"
positive,"['fiqu', 'satisfeit', 'produt', 'cheg', 'bem', 'antes', 'praz']"
positive,"['compr', 'produt', 'cheg', 'soment', 'aguard', 'pendent', 'obrig']"
positive,"['entreg', 'muit', 'antecedent', 'perfeit', 'estad']"
positive,"['gost', 'compr', 'nov', 'ache', 'pan', 'pequen']"
positive,"['bom', 'bom']"
negative,"['esper', 'produt', 'cheg', 'aind']"
positive,"['tud', 'entreg']"
positive,"['produt', 'bons']"
positive,"['produt', 'certinh', 'entreg', 'antes', 'temp']"
positive,"['receb', 'kit', 'fic', 'falt', 'molinet', 'rolament', 'compr', 'junt', 'dia', 'favor', 'mand', 'respost', 'outr', 'cheg']"
negative,"['loj', 'envi', 'produt', 'fals', 'danific', 'sequ', 'condiz', 'model', 'public', 'impression', 'pq', 'hav', 'cancel', 'antes', 'envi', 'aind', 'assim', 'evi', 'contr', 'vontad']"
positive,"['produt', 'exat', 'sit', 'excelent', 'qualidad', 'recom']"
positive,"['produt', 'cheg', 'conform', 'descriçã', 'produt', 'além', 'diss', 'cheg', 'bem', 'antes', 'previst']"
positive,"['produt', 'entreg', 'dentr', 'praz', 'bem', 'antes', 'últim', 'dia', 'previst']"
negative,"['bom', 'dia', 'compr', 'quantidad', 'produt', 'entreg', 'soment', 'precis', 'entregu', 'outr', 'favor']"
positive,"['compr', 'vár', 'cois', 'baratheon', 'sempr', 'cheg', 'ráp', 'dess', 'vez', 'demor', 'entend', 'grev', 'correi', 'mas', 'fiz', 'compr', 'seman', 'antes', 'mas', 'grac', 'deus', 'cheg']"
negative,"['cortin', 'boa', 'escurec', 'bem', 'ambient', 'esper', 'tamanh', 'conform', 'descrit', 'compr', 'cortin', 'metr', 'sal', 'estic', 'tod', 'aind', 'falt']"
positive,"['lev', 'pequen', 'encaix', 'bem', 'orelh', 'par', 'facil', 'possu', 'bom', 'som', 'ótim', 'alcanc', 'aproxim', 'metr', 'aind', 'nã', 'poss', 'fal', 'sobr', 'duraçã', 'bat', 'resistent', 'águ']"
positive,"['obrig', 'banc', 'brasil', 'bloquei', 'cont', 'ter', 'feit', 'compr']"
positive,"['produt', 'excelent', 'recom']"
positive,['atend']
negative,"['pass', 'praz', 'nã', 'receb', 'produt']"
positive,"['produt', 'ótim', 'qualidad']"
positive,"['produt', 'bom', 'cust', 'benefíci', 'estamp', 'igual', 'fot']"
negative,"['agor', 'nã', 'receb', 'produt', 'faz', 'mês', 'compr', 'sit', 'ate', 'agor', 'nã', 'cheg', 'resident']"
negative,"['recomend', 'loj', 'porém', 'produt', 'nã', 'recom', 'ninguém', 'relogi', 'complic']"
positive,"['colch', 'bonit']"
positive,"['cheg', 'tud', 'certinh']"
negative,"['ped', 'troc', 'produt', 'caus', 'voltag', 'aind', 'nã', 'ganh', 'retorn']"
3,"['mas', 'entreg', 'n', 'feit', 'complet', 'falt', 'outr', 'tri', 'nich', 'gost', 'sab', 'entreg', 'vai', 'feit', 'x']"
3,"['nao', 'compr', 'dest', 'fornecedor']"
positive,"['tud', 'bom', 'correi', 'entrar', 'grev', 'atras', 'entreg', 'nad', 'nã', 'culp', 'loj']"
positive,"['produt', 'primeir', 'qualidad']"
positive,"['bom', 'sempr', 'compr']"
positive,"['cheg', 'conform', 'promet', 'antes', 'dat', 'entreg', 'inclusiv', 'obrig']"
positive,"['produt', 'cheg', 'praz', 'perfeit', 'estad', 'correspond', 'inform', 'sit']"
positive,"['cobreleit', 'fin', 'bem', 'lev']"
positive,"['produt', 'excelent', 'correspond', 'expect']"
positive,"['opiniã', 'recom', 'produt', 'entreg', 'antes', 'pras']"
positive,"['ótim', 'produt', 'sup', 'recomend', 'entreg', 'bem', 'antes', 'dia', 'fret', 'sup', 'compens', 'porqu', 'qualidad', 'excelent', 'parabéns']"
positive,"['ótim', 'atend', 'obrig', 'satisfeit', 'mercador', 'receb']"
positive,"['cheg', 'antes', 'praz', 'estipul', 'bom', 'produt', 'boa', 'qualidad', 'encaix', 'perfeit', 'smartphon']"
3,"['ráp', 'entreg']"
positive,"['carrinh', 'bom', 'pod', 'melhor', 'diminu', 'espac', 'entres', 'grad']"
positive,"['nã', 'gost', 'acab', 'produt']"
positive,"['cumpr', 'promet']"
positive,"['aí', 'ador', 'cheg', 'bem', 'antes', 'praz', 'armaçã', 'lindaaaa', 'jeitinh', 'quer']"
positive,['parabens']
3,"['falt', 'cordã', 'lig', 'empres', 'diss', 'resolv', 'mas', 'aguard', 'mas', 'bom', 'item', 'far', 'trilh']"
negative,"['produt', 'entreg', 'nã', 'produt', 'compr', 'mim', 'ped', 'feit', 'aspir', 'pó', 'ph', 'rapid', 'n', 'v', 'entreg', 'asp', 'po', 'rapid', 'turb', 'pas', 'v', 'desej', 'devolu', 'valor', 'pag', 'ret']"
negative,"['pagu', 'nã', 'receb', 'produt', 'nã', 'sei', 'recuper', 'valor']"
positive,"['entreg', 'muit', 'ráp', 'pod', 'imagin', 'produt', 'cheg', 'boas', 'qualidad', 'melhor', 'compr', 'feit']"
